id_developer	developers
6437	Great Chief Studio
6438	Great Cogs
6439	Great God
6440	Great Helm
6441	Great Idea Games
6442	Great Lake Games
6443	Great Potion Games
6444	Great War Team
6445	Greater Studios
6446	GreatherGames
6447	GREE, Inc.
6448	Greedy Hollow
6449	Green Dinosaur Games
6450	Green Eye Games
6451	Green Hill Studio
6452	Green Lava Studios
6453	Green Moon Games
6454	Green Moss Game
6455	Green Pepperoni Software LLC
6456	Green Sauce Games
6457	Green Sawdust
6458	Green Willow Games, LLC
6459	Green-eyed Taxi
6460	Green127
6461	Greencode
6462	Greendev.
6463	greenfigure
6464	GreenGasGames
6465	Greenheart Games
6466	Greennine Games
6467	Greenolor Studio
6468	GreenThumbStudios
6469	Greeny Games Studio
6470	Greg Lobanov
6471	Greg Sergeant
6472	Greg Tamargo
6473	Greg Wohlwend
6474	Gregg Brzozowski
6475	Gregor Pani?
6476	Gregory Avery-Weir
6477	Gregory Joerger
6478	Gremlin Interactive
6479	Gremlin Interactive Ltd.
6480	Grendel Games
6481	Grevicor
6482	Grey Alien Games
6483	Grey Dog Software
6484	Grey Gods
6485	Grey Havens, LLC
6486	Grey Reality Studios
6487	Grey Wizard Innovative
6488	Grey Wolf Entertainment
6489	Greyborn Studios
6490	Greyish Games
6491	GreyLight Entertainment
6492	Greyman Studios
6493	Greyson Richey
6494	Grid Game
6495	Grid Sage Games
6496	Gridlock Interactive
6497	Griffin DesBles
6498	Griffin Snow
6499	Grigory Everstov
6500	Grim World Company
6501	Grimlore Games
6502	Grimm Bros, LLC
6503	Grimnir Media
6504	Grimoire Games
6505	Grimorio of Games
6506	GrimTalin
6507	Grimwood Team
6508	GRIN
6509	grin robot
6510	Grinding Gear Games
6511	Grindstone Interactive
6512	Grip Digital
6513	GRIP Digital s.r.o.
6514	Grip Games
6515	Grip Top Games
6516	GRIP420
6517	Griptonite Games
6518	GrisGris
6519	Gritfish
6520	Grizlikyt
6521	Grizzly Wizard Games
6522	Grizzly Wolf Games LLC
6523	GrizzlyGames
6524	Gromada
6525	Gromov Technologies
6526	Gronzrag�er Games
6527	Groove Jones LLC
6528	Groove Science
6529	Groove Science Studios
6530	Groovy Milk
6531	Ground Control Studios
6532	Ground Shatter
6533	Ground Up Games Pty Ltd �
6534	Groupe PVP Inc.
6535	Grove Street Games
6536	GrowFall Studios
6537	Growing Grass Studio
6538	Growing Seed Games
6539	Growl Interactive
6540	Grumpy Company GmbH
6541	Grumpy Otis Games
6542	Grumpyface Studios
6543	Grundislav Games
6544	Grynsoft
6545	Grytis
6546	Gryzor87
6547	Grzegorz Slazinski
6548	Gr�gory Joerger
6549	GS
6550	GSC Game World
6551	GSE
6552	GSQ Games
6553	GTE Entertainment
6554	GTGD
6555	gtscom
6556	Gualicho Games
6557	Guami Games
6558	GUANGZHOU HUANTEK CO.,LTD
6559	Guangzhou little lamb Animation Technology Co., Ltd.
6560	GUANGZHOU SEALY ELECTRONIC TECHNOLOGY CO., LTD
6561	Guard Crush Games
6562	Guerilla Media
6563	Guerilla Tea Games
6564	Guerrilla Bandit
6565	GuGames Development
6566	Gugila
6567	GuGong
6568	GuidiGermano
6569	Guido Out
6570	Guilherme Cunha
6571	Guilherme Nunes Barbosa
6572	Guillaume Thiolliere
6573	GukLabs
6574	Gun Beat
6575	Gun Media
6576	Gun.
6577	Gunfire Games
6578	Gungrounds
6579	Gunia Studios
6580	Gunnar Anderson
6581	Gunnar Games
6582	Gunnar Games, Inc.
6583	Gunnevik
6584	Gunpowder Games, LLC
6585	Gunpowder Team
6586	Gunschlinger
6587	Gunsquad
6588	Gunval Team
6589	GuraShop
6590	Gurila Ware Games
6591	gurkenlabs
6592	Guru Games
6593	Guruji VR, Inc
6594	GuruWorks
6595	Gus Martin
6596	Gustav
6597	"Gustav ""Goffa"" S�derstr�m"
6598	Gustavo Santos
6599	Gustsoft
6600	GUTS Department
6601	Guy Bits Games
6602	Guy Godin
6603	guyhezi
6604	Guys From Andromeda LLC
6605	Gwyn Games
6606	GY Games
6607	Gyoza Games LLC
6608	Gyro-Games Inc.
6609	Gyroscope Games
6610	GYVR
6611	GZ Storm
6612	G�ksan G�ner
6613	H  Legion
6614	H L Nunnelly
6615	H-GAME
6616	H.P.Y.S,LLC
6617	HA Studio Ltd.
6618	HaDe
6619	Hades Productions
6620	Haemimont Games
6621	Haggard Games
6622	Hail Mary Games
6623	Hailee Ammons
6624	Hailstone Games
6625	Hailstorm Games
6626	Hairy Man Games
6627	Hajime Doujin Circle
6628	Hakagame
6629	Hakan Tatar
6630	HakJak Productions
6631	Hakki Ozturk
6632	Hako Games
6633	Halcyon Day Digital Co
6634	Half Baked Data
6635	Half Full Nelson
6636	Half-Face Games
6637	Halfbolt Studios
6638	Halfbrick Studios Pty Ltd
6639	Halfbus
6640	Halfheartd Games
6641	Halil Ibrahim Ozturk
6642	Halissoni
6643	Halit B�y�ky?lmaz
6644	Hallid Games
6645	hallunazigames
6646	Halseo
6647	HALUNAZI GAMES
6648	Halycon Media GmbH & Co. KG
6649	Hammer Games
6650	Hammer Glass Studio
6651	Hammer Labs
6652	Hammer-On
6653	Hammerfall Publishing
6654	Hammerhead VR
6655	Hammerson Games
6656	Hammerspace Games
6657	Hammerware, s.r.o.
6658	Hamster On Coke Games
6659	hamstercube
6660	Hamsters Gaming
6661	Hamumu Games, Inc.
6662	Han Jaehee
6663	HAN XU
6664	Han Zhiyu
6665	Hanabira
6666	Hanaji Games
6667	Hanakai Studio
6668	Hanako Games
6669	HANBITSOFT, INC.
6670	Hand Cannon Games
6671	Handelabra Games Inc.
6672	Handle Order
6673	HandMade Game
6674	Hands!
6675	Handsome Dragon Games
6676	Handsome Games
6677	HandyGames
6678	Handyman Studios
6679	Hang Time Studios
6680	Hangar 13
6681	Hangar Bay 12
6682	Hanged Bunny Studio
6683	Hangover Cat Purrroduction
6684	HANGZHOU ELECTRONIC SOUL NETWORK TECHNOLOGY CO., LTD
6685	Hangzhou NezhaGames
6686	Hangzhou Xinlan Network Technology Co.,Ltd.
6687	Hannes Delbeke
6688	Hannes Trebbin
6689	HANNMADE Studios
6690	Hao Game
6691	Hapa Games
6692	Happinet
6693	Happion Labs
6694	Happy Artist
6695	Happy Artist Games
6696	Happy Badger Studio
6697	Happy Bat
6698	Happy Hobgoblin
6699	Happy Life
6700	Happy Polygon
6701	Happy Pony Land
6702	Happy Robot Games
6703	Happy Snake
6704	Happy Square Productions
6705	Happy Tuesday
6706	HappyFields
6707	HappyGame
6708	HappyGiant
6709	happyking
6710	happypandastudio
6711	Happyrock Studios
6712	Haptic Pulse
6713	Harald Wiestner - farbWERK
6714	Harbinger Beard
6715	Hard Rock Studios
6716	Hardcore Studio
6717	Hardcore__Games
6718	HardHead Games
6719	Hardit Singh
6720	Hardlight
6721	Hardtalk Studio
6722	Hardy Games
6723	Hardytier
6724	Harebrained Schemes
6725	Hariharan S
6726	Harley Game Studios
6727	Harmonious Games
6728	Harmonix Music Systems, Inc
6729	Harmonize Studios
6730	Harmorise
6731	Harotobira
6732	HARP
6733	Harpoon Games
6734	Harrison Walters
6735	Harrison Went
6736	Harry Gill
6737	Hars
6738	Harsh Reality Productions LLC
6739	Hart Laboratories LLC
6740	Haruneko Entertainment
6741	Harvester Games
6742	Hashbang Games
6743	Hashed Egg
6744	Hashem Amir
6745	Hashieve
6746	Hashplay, Inc.
6747	Hasoyua
6748	Hassan Yawar
6749	Hassey Enterprises, Inc.
6750	Hatchlight
6751	HatFeather
6752	Hatfuls Games
6753	Hathos Interactive
6754	Hatipoglu Sores
6755	Hato Moa
6756	Hatrabbit Entertainment
6757	Haunted Bees Productions
6758	Haunted Tie
6759	Havana24
6760	Haven Studios
6761	Havishamone Games
6762	HawkX Games
6763	Hayali
6764	HAYATO YANG
6765	HayatoWorks
6766	Haydee Interactive
6767	Hayo van Reek
6768	Hazardous Software
6769	Hazardous Software Inc.
6770	Hazier Studio
6771	Hazzcore
6772	HB Studios
6773	HB Studios Multimedia Ltd.
6774	Hcor3
6775	HCP Games
6776	HCPgames
6777	HE SAW
6778	He Wenjie
6779	He Zhengchun
6780	Headbang Club
6781	Headbang Games
6782	Headbang Studio
6783	Headcannon
6784	HeadHuntersGames
6785	Headless Wizard
6786	Headroom.one
6787	Headshot Labs
6788	Headtrip Games llc
6789	Headup Games
6790	Headup Games / Crenetic
6791	Heart Fragment Studio
6792	Heart Machine
6793	Heart Shaped Games LLC
6794	HeartBeast Studios L.L.C.
6795	Heartbit Interactive
6796	Heartfelt Games LLC
6797	Hearthfire Studios
6798	Heartline / Greencode
6799	Heartomics
6800	Heartship Games
6801	Heat Wave Games
6802	Heatbox Games
6803	Heathen Engineering
6804	Heaven Bot
6805	Heaven Brotherhood
6806	heavenly-roads
6807	Heavenward Games
6808	Heavy Iron Studios
6809	Heavy Key Studios
6810	Heavy Kick Games
6811	Heavy Safe Studios
6812	Heavy Spectrum Limited
6813	Hebi Studios
6814	hede
6815	Hedgehog Game Studios
6816	Heekdevelopment
6817	Heero
6818	Hehe Gamez
6819	HeHeHe! Productions
6820	Heideland GameWorks
6821	Heiden
6822	Heikki Parviainen
6823	Heisenberg Entertainment
6824	Helen Nazarenko
6825	Heliocentric Studios
6826	Helios Production
6827	Helium9 Games
6828	HelixFox Games
6829	Hell Squirrel Games
6830	Hellbent Games
6831	HellconX� Studio's
6832	Hellmade Games
6833	Hello Bard AS
6834	Hello Games
6835	Hello There AB
6836	Hello There Games
6837	HelloEnjoy
6838	Hellride Games
6839	Hellscape Games
6840	Hellshake Yano
6841	HELM Systems
6842	Helmet Games
6843	Helmi Bastami
6844	Helsinki Noir
6845	Heluo Studio
6846	Helvetica Scenario
6847	HELYEES
6848	Hemisphere Games
6849	Hemmo Tanskanen
6850	Hempuli Oy
6851	Hen Wen Studio
6852	Henchman & Goon
6853	Hendrik Felix Pohl
6854	Henez
6855	Henri Osbourne
6856	Henrico
6857	Henrique Lima
6858	Henrique Pegacha
6859	Henry Dang
6860	Henry Jacobs
6861	Hentai X
6862	Hentai.US
6863	Hepta Games
6864	Heptamind
6865	Hepu Pictures Entertainment Company
6866	HeR Interactive
6867	HeR Interactive, Inc.
6868	Herbi Games
6869	Here Be Dragonz
6870	Hermann Fischer
6871	Hermes Interactive
6872	Hermitown
6873	Hernan Caro Vilaburges
6874	Hern�n Rozenwasser
6875	Hern�n Smicht
6876	Hero Blocks ApS
6877	Hero Concept
6878	Hero Game
6879	HeroCraft
6880	HeroCraft Krasnodar
6881	Heroes Dev Team
6882	Heroes Productions
6883	Heroic Games
6884	Heroic Games Studio
6885	Heroic Leap Games
6886	Herrero Games
6887	Hertzole
6888	herun
6889	Hesketh Studios Ltd
6890	Hestia Games
6891	Heuristic Park
6892	HeX
6893	Hex Entertainment
6894	Hexadecimalstudios
6895	Hexage
6896	Hexagon Games
6897	Hexagons Studio
6898	Hexdragonal Games
6899	Hexdraw
6900	Hexecutable
6901	HexGameStudio
6902	HexWar Games
6903	HexWar Games Ltd
6904	HEY
6905	Hey Mum Jam No Marmalade
6906	Heydeck Games
6907	hf Production
6908	HFM Games
6909	HGames-ArtWorks
6910	HH-Games
6911	Hi I'm Alec Games
6912	Hi-Rez Studios
6913	Hibernian Workshop
6914	Hidden Achievement LLC
6915	Hidden Hallow Studio
6916	Hidden Nature Design
6917	Hidden Path Entertainment
6918	Hidoi Games
6919	Hifire Game Studio
6920	High and Wide
6921	High Fidelity, Inc
6922	High Horse Entertainment
6923	High Impact Games
6924	High Leap Studios
6925	High Livity Games
6926	High Tale Studios
6927	High Voltage Software
6928	High Wide
6929	Highcastle Studios
6930	HIGHKEY Games
6931	Highlight Visual Effects Development
6932	Hijong Park
6933	HIKARI FIELD
6934	Hikati Games
6935	Hikergames
6936	Himalaya Studios
6937	Himanshu Chaudhary
6938	Himeki Games
6939	Himi Games
6940	Hinge Digital
6941	Hinterland Studio Inc.
6942	Hio Giang
6943	Hip Games
6944	Hip Soft
6945	HIPIX
6946	Hipix Studio
6947	Hippomancer
6948	Hippopo Entertainment
6949	Hipster Whale
6950	Hiqosoft
6951	hishapes
6952	Histogram Games
6953	historia Inc
6954	Hit-Point Co.,Ltd.
6955	Hitbear Studio
6956	Hitcents
6957	HiTech Creations Inc.
6958	HitGrab Game Labs
6959	HitMaker Studio
6960	Hitpoint Games Ltd.
6961	HitPoint Studios Inc.
6962	Hive Mind Studios
6963	Hiver Prod
6964	HIVOLVE
6965	HJO Creations
6966	HKFiftyOne Games
6967	HL-Galgame
6968	HMBSbige
6969	Hobbisoft
6970	Hobibit
6971	HoCWar
6972	Hodeaka Studio
6973	HOF Studios
6974	HOH5HC
6975	Hohng LLC
6976	Hojo Studio
6977	Hokkaido Studios
6978	Holdbrand Ltd
6979	Holden Boyles
6980	Holden Newton
6981	HoldensVR
6982	Holgersson Entertainment
6983	Holistic Design
6984	Hollow Ponds
6985	Hollow Tree Games
6986	Hollowhead, Inc.
6987	Hollowings
6988	Holly Gardner
6989	Holmsario Games
6990	Hologram Software LTD.
6991	Hologryph
6992	Holojam
6993	Holomia
6994	Holospark
6995	Holotech Studios
6996	Holotna
6997	Holy Potato Studios
6998	Holy Priest
6999	Holy Warp
7000	Holyday Studios
7001	Homa Design
7002	Homage Studios
7003	Home Groan Games
7004	Home Net Games
7005	Home Run Pictures
7006	HomeBearStudio
7007	Homebrew Cult
7008	Homegrown Games
7009	Homemade Games
7010	Homewreckers Studio
7011	Homiebear Studio
7012	Homph
7013	HONEY?PARADE GAMES
7014	HoneyBeeSoftware
7015	Honeyslug
7016	Hong Kong Netease Interactive Entertainment Limited
7017	Hong Minam
7018	hongjigame.com
7019	Hongyuan Game
7020	Honor Code, Inc.
7021	Hont
7022	Hoobalugalar_X
7023	Hook Echo Software
7024	Hooligans Entertainment
7025	HopFrog
7026	Hoplon
7027	Hopoo Games
7028	Horbin
7029	Horizon Games
7030	Horizon Psytech & Games
7031	Horizon Studio
7032	Horizon's End, Inc.
7033	HorngYeuan Digital
7034	Horrendous Games
7035	Horse Games
7036	Horus Games
7037	hOSHI
7038	Hoshko
7039	Hosted Games
7040	Hostel Games
7041	Hot Byte Games
7042	Hot Cross Games
7043	Hot Dogs Studio
7044	Hot Game
7045	Hot Knife Digital Media
7046	Hot Lava
7047	Hot Zombies Games
7048	Hotbox Garage
7049	Hothead Games
7050	Hothouse Creations Ltd
7051	Hotovo
7052	Hourences
7053	House House
7054	House of How
7055	House of Mallows
7056	House of Secrets
7057	House of Tales
7058	House On Fire
7059	House Pixel Games
7060	Household Games Inc.
7061	HouseLife
7062	Housemarque
7063	Hovgaard Games
7064	Howard Ross IV
7065	Howl Softworks
7066	Howling Moon Software
7067	HQ
7068	HQGames
7069	HRG (Heirs of Rube Goldberg)
7070	HronosGame
7071	http://starlit-studios.tumblr.com/
7072	Hubblegum
7073	HuBiao
7074	Hucast Games
7075	Huckleberry Games S.A.
7076	Hudell Tales
7077	Huebotics
7078	Huey Games
7079	Huge Enemy Production
7080	Huge Robot
7081	Hugebot!
7082	Hugecalf Studios
7083	HugePixel
7084	HugePixel, Diedemor studio
7085	Human Head Studios
7086	HUMAN LIVE
7087	HumaNature Studios
7088	Humanture, Inc.
7089	Humble Hearts LLC
7090	Humdinger Games
7091	Humdrum Software LLC
7092	Hummingwarp Interactive
7093	Humongous Entertainment
7094	Hunchback Studio
7095	Hunex
7096	Hungry Planet Games
7097	HuniePot
7098	Hunted Cow Studios
7099	Hunter Games
7100	Hunter Games Australia
7101	Hunter Games Studio China
7102	Hunter Gatherer Games
7103	Hunter Hamster
7104	Hunter Jonakin
7105	Hunter Kyle
7106	Hunter Studio
7107	Hunter Tintera
7108	HUNTERS
7109	Hunters Game Dev
7110	Hunterx
7111	HUSH Interactive
7112	Husky Operations
7113	Husky Swim Team
7114	Hut 90, Inc.
7115	Huw Millward
7116	Huy Phan
7117	HyacinthHeart
7118	Hybriona Labs
7119	Hybris Studios
7120	Hyde Games
7121	HYDEZEKE
7122	Hydra Interactive
7123	Hydrant Games
7124	Hydravision Entertainment
7125	Hydro Games
7126	Hyein Go
7127	Hyeson
7128	Hype ProductionZ
7129	Hyper Awesome Entertainment
7130	Hyper Combo Studio
7131	Hyper Games
7132	HYPER GATE
7133	Hyper Hippo Games
7134	Hyper Light Studios
7135	Hyper Luminal Games Ltd
7136	Hyper'sthene
7137	Hyperator, Inc.
7138	HyperBerry Games
7139	Hyperbolic
7140	Hyperbook Studio
7141	hyperboreanGames
7142	HyperBot Studio
7143	Hypercane Studios
7144	HyperDevbox
7145	HyperDrive Games
7146	Hypergolic Games
7147	Hyperion Studio Limited
7148	HyperKat
7149	HyperKat Games
7150	Hyperkinetic Studios
7151	HyperReuts
7152	Hypersect
7153	HyperSloth
7154	Hypersnow Games
7155	Hypersome Games
7156	Hyperstrange
7157	HypeTrain Digital
7158	Hyphema Studios
7159	Hypnotic Owl
7160	Hypothermic Games
7161	Hyptosis
7162	HYPYRYL
7163	HYTEK94
7164	Hyunggu Han
7165	HZ3 Software
7166	H�rberg Productions
7167	I AM A DOG studio
7168	I Fight Bears
7169	I Need Play
7170	I SHOW YOU
7171	I Sioux Game Productions B.V.
7172	I-deal Games
7173	I-Illusions
7174	I-Inferno
7175	i273 LLC
7176	I3
7177	Ian
7178	Ian Atherton
7179	Ian C Pook
7180	Ian Campbell
7181	Ian D. Martin
7182	Ian Fitz
7183	Ian Frank Productions
7184	Ian Isaro
7185	Ian Lilley
7186	Ian MacLarty
7187	Ian Slattery
7188	Ian Snyder
7189	Ian Truelove
7190	Ian Williams
7191	IanStudio
7192	iBlackpen
7193	IBOLOGY LLC
7194	Ibrahim Indra Baskara
7195	ICA GAMES
7196	iCandy Games Inc.
7197	Icarus Games
7198	Ice BEAM Ltd.
7199	Ice Code Games
7200	Ice Cold Games
7201	ICE Entertainment
7202	Ice Flames
7203	Ice Wizard Studio
7204	Ice World
7205	Ice-Pick Lodge
7206	Iced Lizard Games
7207	icefill
7208	Iceflake Studios
7209	Icehole Games
7210	IceMakerZero
7211	IceSitruuna
7212	IceStudio
7213	Icetesy SPRL
7214	IceTorch Interactive
7215	ICON Interactive
7216	icon.games
7217	Iconic Games
7218	iconical Ltd.
7219	Icy Donut
7220	Icy North Games
7221	Icy Studios
7222	ID Card
7223	ID Group
7224	id Software
7225	IDALGAME
7226	Idea Cabin
7227	Idea Factory
7228	IDEA FACTORY Co., Ltd.
7229	iDEACLOUD inc.
7230	Ideas Pad
7231	IdeaX
7232	Idellio
7233	Ideographer
7234	Ideonic
7235	Ideoservo Games
7236	iDev Games
7237	IDHAS Studios
7238	Idigicon
7239	Idol FX
7240	iDs Games
7241	idsibidsi games
7242	IdunaSoft
7243	Idyl
7244	iEntertainment Network Inc
7245	IEVO
7246	IF Games
7247	IF Studios
7248	Iffy Labs
7249	ifgames studio
7250	iFun4all S.A.
7251	IGGYMOB Co.,Ltd
7252	Ignacio Medina
7253	Ignat Cherkashin
7254	Ignatus Zuk and Gonzalo Villagomez
7255	Ignibit
7256	IgnisVR
7257	Ignite studio
7258	Ignite VR
7259	Ignition Games Inc.
7260	Igor Krutov
7261	Igor Krutov's games
7262	Igor Litvinsky
7263	Igor Rashkuev
7264	Igrasil Studio Japan
7265	Igrasil Studio LTD
7266	Igrodelsky
7267	Igry.ru
7268	Iguana Entertainment
7269	IguanaBee
7270	IHM Studio
7271	Ihor Kalinin
7272	IIchan Eroge Team
7273	IIIDA Interactive
7274	ijal Studio
7275	IK
7276	IKEA Communications AB
7277	IKI STUDIOS, LLC
7278	Ikigai
7279	IKIGames
7280	IKINA GAMES
7281	Ilex Games
7282	Ilias Giouroukis
7283	ILIKESCIFI Games
7284	ILIN DMITRY IGOREVICH
7285	ILINX, Inc.
7286	Ilja Saburov
7287	illegaldogs
7288	Illeris
7289	IllFonic
7290	Illion Corp
7291	illuCalab
7292	Illuminated Games
7293	ILLUSION
7294	Illusion Foundry Inc.
7295	Illusion Ranger
7296	Illusion Softworks
7297	ILLUSIONETWORK
7298	IllusoryWorldEntertainment
7299	Illwinter Game Design
7300	Illya
7301	Illyriad Games
7302	ILMxLAB
7303	Ilsanjo
7304	Ilusis Interactive Graphics
7305	ilxappp
7306	Ilya Gorodetskov
7307	Ilya Gubin
7308	IM4A
7309	Imaekgames [Imaek Limited]
7310	Image & Form Games
7311	Image Space Incorporated
7312	ImageCode
7313	Imagimotion
7314	Imaginary Monsters
7315	Imaginati
7316	Imaginati Studios
7317	ImaginationOverflow
7318	ImagineEngline
7319	imaginite Ltd
7320	Imagitec
7321	Imagos Softworks
7322	IMakeGames
7323	iMaxGen
7324	Imbanova Entertainment Inc.
7325	IMC GAMES CO.,LTD.
7326	IMCGAMES Co.,Ltd.
7327	ImCyan
7328	iMel Inc.
7329	Imex Media Inc
7330	IMEX Media, Inc
7331	IMGN.PRO
7332	IMGNATION Studios
7333	Imigea Ltd
7334	IMLBE
7335	immac
7336	Immergity
7337	Immersed Games
7338	Immersion
7339	immersionFX
7340	Immersive Artz
7341	Immersive Douro
7342	Immersive Entertainment, Inc.
7343	Immersive Time Machine Inc.
7344	Immersive VR Education Ltd
7345	Immersive VR Education Ltd.
7346	Immersive VR Education PLC
7347	Immersive VR Limited
7348	Immortal Game Studio
7349	Immunity Studios
7350	Impact Gameworks
7351	Impawsible Games
7352	Imperia Online JSC
7353	Imperia Online LTD
7354	Imperium42� Game Studio
7355	ImperiumGame
7356	Impetus Games
7357	IMPIRESOFT
7358	Impostor Cat Games
7359	ImpQueen
7360	Impressions Games
7361	Improbable Industries
7362	Impromptu Games
7363	ImproVive
7364	Improx Games
7365	Impulse Games
7366	Imran Arafat
7367	in Principle Games
7368	In Vitro Games
7369	Inaccurate Interactive
7370	Inane Games
7371	InArcade
7372	inbetweengames
7373	Incandescent Games
7374	Incandescent Imaging
7375	Incandescent Workshop LLC
7376	Incendium LLC
7377	Inception Soft
7378	Incinerator Studios
7379	Inclusion Studios
7380	Incodra
7381	increpare games
7382	Incuvo S.A.
7383	IndeePop
7384	Indefatigable
7385	Independent Arts Software
7386	Independent Arts Software GmbH
7387	Independent Programmist Group
7388	Indie
7389	Indie Dynamics
7390	Indie Game Group
7391	Indie Games Studio
7392	Indie Glue
7393	Indie Light
7394	Indie Ninjas
7395	Indie970
7396	indie_games_studio
7397	Indiecode Games
7398	IndieGala
7399	Indiegma
7400	IndieKeep Games
7401	IndieLeague Studio
7402	IndieLip
7403	indiemaatheus
7404	INDIEPLAY
7405	IndieRevo
7406	Indiesquare
7407	Indiever Games
7408	Indievision
7409	IndieVision Studio
7410	Indigo Entertainment
7411	Indigo Studios
7412	IndigoBlue Game Studio
7413	Indimo Labs LLC
7414	Indio Games
7415	Indispensable Studios
7416	Indomitus Games
7417	IndustrialVR LLC
7418	Industry Games
7419	Indy Lion Studios
7420	Inertia Game Studios
7421	Inexplicable Games
7422	Infamous Quests
7423	Infamus Entertainment
7424	Infernal Anvil Games
7425	Inferno Games
7426	InfernoSoul
7427	Infinigon
7428	Infinine Games
7429	Infinitap Games
7430	Infinite Beta Games
7431	Infinite Dreams
7432	Infinite Fall
7433	Infinite Interactive
7434	Infinite Loop Games
7435	Infinite Monkeys Entertainment Ltd.
7436	iNFINITE Production
7437	Infinite Road Studio
7438	Infinite Void Ltd.
7439	Infinitemangastudios
7440	Infinity Arc Studios
7441	Infinity Plus 2
7442	Infinity Ward
7443	Influx Interactive
7444	Infocom
7445	Infogames Europe SA
7446	Infogrames
7447	Infogrames Entertainment SA
7448	Informo
7449	Infosuccess3d
7450	INGAME
7451	Ingenio Contenido Digital
7452	Ingeniousfun
7453	INGO.WT
7454	InImages
7455	initials
7456	Ink Dragon Works
7457	Ink Kit
7458	Ink Stains Games
7459	iNK Stories
7460	Ink Syntax
7461	inkle Ltd
7462	Inkline Ltd.
7463	Inner Circle Creations
7464	Inner Monkey
7465	Inner Realm Studios
